time,BESS.terminal.V.im,case,parameter_value
0.063,2.222246774258936e-8,0p3,0.3
0.064,2.25061692870317e-8,0p3,0.3
0.065,2.281076827462027e-8,0p3,0.3
0.066,2.313427898972387e-8,0p3,0.3
0.067,2.347377635401717e-8,0p3,0.3
0.068,2.382653987598106e-8,0p3,0.3
0.069,2.418993587988079e-8,0p3,0.3
0.07,2.456190828547014e-8,0p3,0.3
0.071,2.494037553742614e-8,0p3,0.3
0.072,2.532380286975776e-8,0p3,0.3
0.073,2.571062405800925e-8,0p3,0.3
0.074,2.609967355362828e-8,0p3,0.3
0.075,2.648980317159308e-8,0p3,0.3
0.076,2.688011669554968e-8,0p3,0.3
0.077,2.7269778676629e-8,0p3,0.3
0.078,2.765807600208485e-8,0p3,0.3
0.079,2.804439460667315e-8,0p3,0.3
0.08,2.84281348127134e-8,0p3,0.3
0.081,2.88088291651702e-8,0p3,0.3
0.082,2.918593879558069e-8,0p3,0.3
0.083,2.955907469184292e-8,0p3,0.3
0.084,2.992775464087262e-8,0p3,0.3
0.085,3.02916187796965e-8,0p3,0.3
0.086,3.065017114219295e-8,0p3,0.3
0.087,3.100285687104633e-8,0p3,0.3
0.088,3.134897878697816e-8,0p3,0.3
0.089,3.168767931871435e-8,0p3,0.3
0.09,3.20179932421397e-8,0p3,0.3
0.091,3.233888481131414e-8,0p3,0.3
0.092,3.264954208454091e-8,0p3,0.3
0.093,3.294906853971735e-8,0p3,0.3
0.094,3.32365114507388e-8,0p3,0.3
0.095,3.35107932325658e-8,0p3,0.3
0.096,3.377084873482531e-8,0p3,0.3
0.097,3.401569306021057e-8,0p3,0.3
0.098,3.424419365599014e-8,0p3,0.3
0.099,3.445522888924509e-8,0p3,0.3
0.1,3.464769278111291e-8,0p3,0.3
0.101,3.48205203210433e-8,0p3,0.3
0.102,3.497271051894707e-8,0p3,0.3
0.103,3.510334752864372e-8,0p3,0.3
0.104,3.521161985040305e-8,0p3,0.3
0.105,3.529683754246199e-8,0p3,0.3
0.106,3.535844551187798e-8,0p3,0.3
0.107,3.539604973025785e-8,0p3,0.3
0.108,3.540940620053101e-8,0p3,0.3
0.109,3.539843927576154e-8,0p3,0.3
0.11,3.536324809368482e-8,0p3,0.3
0.111,3.530411039248157e-8,0p3,0.3
0.112,3.522148393959456e-8,0p3,0.3
0.113,3.511600558631437e-8,0p3,0.3
0.114,3.498848798741284e-8,0p3,0.3
0.115,3.483991405360718e-8,0p3,0.3
0.116,3.46714292343265e-8,0p3,0.3
0.117,3.44843317582688e-8,0p3,0.3
0.118,3.428006098865768e-8,0p3,0.3
0.119,3.406018407799494e-8,0p3,0.3
0.12,3.382638113253272e-8,0p3,0.3
0.121,3.358042911879217e-8,0p3,0.3
0.122,3.332418476246004e-8,0p3,0.3
0.123,3.305958052229477e-8,0p3,0.3
0.124,3.278996314731027e-8,0p3,0.3
0.125,3.251755317201135e-8,0p3,0.3
0.126,3.224407852185502e-8,0p3,0.3
0.127,3.197048190728241e-8,0p3,0.3
0.128,3.169750352998374e-8,0p3,0.3
0.129,3.142596724560747e-8,0p3,0.3
0.13,3.115837680274972e-8,0p3,0.3
0.131,3.089706913479822e-8,0p3,0.3
0.132,3.064408818018927e-8,0p3,0.3
0.133,3.040124601415953e-8,0p3,0.3
0.134,3.01701293642472e-8,0p3,0.3
0.135,2.995213737546665e-8,0p3,0.3
0.136,2.974850725004358e-8,0p3,0.3
0.137,2.956032876951771e-8,0p3,0.3
0.138,2.938855063049413e-8,0p3,0.3
0.139,2.923398261274971e-8,0p3,0.3
0.14,2.909729631881276e-8,0p3,0.3
0.141,2.897901790331489e-8,0p3,0.3
0.142,2.887949239955126e-8,0p3,0.3
0.143,2.879895890565022e-8,0p3,0.3
0.144,2.873739897366298e-8,0p3,0.3
0.145,2.869462818720186e-8,0p3,0.3
0.146,2.867024337080438e-8,0p3,0.3
0.147,2.866372537629427e-8,0p3,0.3
0.148,2.867440278301458e-8,0p3,0.3
0.149,2.870142991763809e-8,0p3,0.3
0.15,2.874392223436345e-8,0p3,0.3
0.151,2.880094150941212e-8,0p3,0.3
0.152,2.887145721118685e-8,0p3,0.3
0.153,2.895442604383889e-8,0p3,0.3
0.154,2.904885486190209e-8,0p3,0.3
0.155,2.915369923134969e-8,0p3,0.3
0.156,2.926787095559277e-8,0p3,0.3
0.157,2.939038957812347e-8,0p3,0.3
0.158,2.952023620594351e-8,0p3,0.3
0.159,2.965630495023559e-8,0p3,0.3
0.16,2.979763657356993e-8,0p3,0.3
0.161,2.994323114242968e-8,0p3,0.3
0.162,3.009203994247118e-8,0p3,0.3
0.163,3.024311924279069e-8,0p3,0.3
0.164,3.039556871376985e-8,0p3,0.3
0.165,3.054848548254013e-8,0p3,0.3
0.166,3.070103530721291e-8,0p3,0.3
0.167,3.08524859921727e-8,0p3,0.3
0.168,3.100212290612355e-8,0p3,0.3
0.169,3.114926593490841e-8,0p3,0.3
0.17,3.129327374379728e-8,0p3,0.3
0.171,3.143366159026041e-8,0p3,0.3
0.172,3.157004082312547e-8,0p3,0.3
0.173,3.170186056176311e-8,0p3,0.3
0.174,3.182871078646059e-8,0p3,0.3
0.175,3.1950079509905e-8,0p3,0.3
0.176,3.206554057386142e-8,0p3,0.3
0.177,3.217461423761151e-8,0p3,0.3
0.178,3.227667876025881e-8,0p3,0.3
0.179,3.23717624618559e-8,0p3,0.3
0.18,3.246186449763052e-8,0p3,0.3
0.181,3.255368545486058e-8,0p3,0.3
0.182,3.264980022087373e-8,0p3,0.3
0.183,3.27517391897248e-8,0p3,0.3
0.184,3.285958610656366e-8,0p3,0.3
0.185,3.297305871365163e-8,0p3,0.3
0.186,3.309167995602057e-8,0p3,0.3
0.187,3.321485440241351e-8,0p3,0.3
0.188,3.334211246796443e-8,0p3,0.3
0.189,3.347312104032756e-8,0p3,0.3
0.19,3.360778757513172e-8,0p3,0.3
0.191,3.374548985653258e-8,0p3,0.3
0.192,3.388619965114704e-8,0p3,0.3
0.193,3.402956033553169e-8,0p3,0.3
0.194,3.41753946563873e-8,0p3,0.3
0.195,3.4323659067124e-8,0p3,0.3
0.196,3.44741698437866e-8,0p3,0.3
0.197,3.462695348651877e-8,0p3,0.3
0.198,3.47819359111807e-8,0p3,0.3
0.199,3.493909767921817e-8,0p3,0.3
0.2,3.509843677942397e-8,0p3,0.3
0.201,3.525990703895871e-8,0p3,0.3
0.202,3.542351372221227e-8,0p3,0.3
0.203,3.558923230268609e-8,0p3,0.3
0.204,3.575701265830065e-8,0p3,0.3
0.205,3.592682979901917e-8,0p3,0.3
0.206,3.60986202481376e-8,0p3,0.3
0.207,3.627226465067892e-8,0p3,0.3
0.208,3.644772902422911e-8,0p3,0.3
0.209,3.662491484511408e-8,0p3,0.3
0.21,3.680367177883752e-8,0p3,0.3
0.211,3.698396064813228e-8,0p3,0.3
0.212,3.716566398269158e-8,0p3,0.3
0.213,3.734861482357294e-8,0p3,0.3
0.214,3.753268894667141e-8,0p3,0.3
0.215,3.771763831754041e-8,0p3,0.3
0.216,3.790354903311463e-8,0p3,0.3
0.217,3.80902587018664e-8,0p3,0.3
0.218,3.82776324528601e-8,0p3,0.3
0.219,3.846578760219163e-8,0p3,0.3
0.22,3.865426521341313e-8,0p3,0.3
0.221,3.884312255606619e-8,0p3,0.3
0.222,3.903239771051983e-8,0p3,0.3
0.223,3.922162973685457e-8,0p3,0.3
0.224,3.941104498379143e-8,0p3,0.3
0.225,3.96004681723288e-8,0p3,0.3
0.226,3.978962719319616e-8,0p3,0.3
0.227,3.997869540708101e-8,0p3,0.3
0.228,4.016735843373481e-8,0p3,0.3
0.229,4.035558188592906e-8,0p3,0.3
0.23,4.054345273354936e-8,0p3,0.3
0.231,4.073053267899708e-8,0p3,0.3
0.232,4.091702522582996e-8,0p3,0.3
0.233,4.110282738759937e-8,0p3,0.3
0.234,4.128767379694222e-8,0p3,0.3
0.235,4.147171575213409e-8,0p3,0.3
0.236,4.165475320681773e-8,0p3,0.3
0.237,4.183670342532271e-8,0p3,0.3
0.238,4.201765403147149e-8,0p3,0.3
0.239,4.219731622112495e-8,0p3,0.3
0.24,4.237578641207917e-8,0p3,0.3
0.241,4.25530347854084e-8,0p3,0.3
0.242,4.272884327237314e-8,0p3,0.3
0.243,4.290332651272148e-8,0p3,0.3
0.244,4.30763737671002e-8,0p3,0.3
0.245,4.324789347335282e-8,0p3,0.3
0.246,4.341795620118593e-8,0p3,0.3
0.247,4.358639832948135e-8,0p3,0.3
0.248,4.375324536996471e-8,0p3,0.3
0.249,4.391850612136822e-8,0p3,0.3
0.25,4.408202612448633e-8,0p3,0.3
0.251,4.424388153048032e-8,0p3,0.3
0.252,4.440402009281192e-8,0p3,0.3
0.253,4.456236747227395e-8,0p3,0.3
0.254,4.471897181808667e-8,0p3,0.3
0.255,4.487375387617044e-8,0p3,0.3
0.256,4.502670830248064e-8,0p3,0.3
0.257,4.517785428596437e-8,0p3,0.3
0.258,4.532710189396215e-8,0p3,0.3
0.259,4.547449314407048e-8,0p3,0.3
0.26,4.562000925409663e-8,0p3,0.3
0.261,4.576360587957936e-8,0p3,0.3
0.262,4.590530865551279e-8,0p3,0.3
0.263,4.604508967584059e-8,0p3,0.3
0.264,4.618293898596495e-8,0p3,0.3
0.265,4.631886801759476e-8,0p3,0.3
0.266,4.645284860609108e-8,0p3,0.3
0.267,4.658489089917863e-8,0p3,0.3
0.268,4.671499369577875e-8,0p3,0.3
0.269,4.684314616177221e-8,0p3,0.3
0.27,4.696935408297291e-8,0p3,0.3
0.271,4.709361753602553e-8,0p3,0.3
0.272,4.721593657998756e-8,0p3,0.3
0.273,4.733631120480235e-8,0p3,0.3
0.274,4.745475180669185e-8,0p3,0.3
0.275,4.757125645802393e-8,0p3,0.3
0.276,4.768582634541767e-8,0p3,0.3
0.277,4.779848235971117e-8,0p3,0.3
0.278,4.79092141451049e-8,0p3,0.3
0.279,4.801803452875739e-8,0p3,0.3
0.28,4.812496023521657e-8,0p3,0.3
0.281,4.822998022849676e-8,0p3,0.3
0.282,4.833312416515791e-8,0p3,0.3
0.283,4.84343928563424e-8,0p3,0.3
0.284,4.853378071458579e-8,0p3,0.3
0.285,4.863133606017796e-8,0p3,0.3
0.286,4.872703618673908e-8,0p3,0.3
0.287,4.882089735569733e-8,0p3,0.3
0.288,4.891295474873508e-8,0p3,0.3
0.289,4.90031877654014e-8,0p3,0.3
0.29,4.909163315927957e-8,0p3,0.3
0.291,4.917830208148251e-8,0p3,0.3
0.292,4.926318053316625e-8,0p3,0.3
0.293,4.934633178665308e-8,0p3,0.3
0.294,4.942773154480038e-8,0p3,0.3
0.295,4.950739172916857e-8,0p3,0.3
0.296,4.958536506093675e-8,0p3,0.3
0.297,4.966162323481311e-8,0p3,0.3
0.298,4.973620279490485e-8,0p3,0.3
0.299,4.980912834591498e-8,0p3,0.3
0.3,4.988037941145003e-8,0p3,0.3
0.301,4.995002012009796e-8,0p3,0.3
0.302,5.001803645733521e-8,0p3,0.3
0.303,5.008443025805506e-8,0p3,0.3
0.304,5.014926948485709e-8,0p3,0.3
0.305,5.021252004363779e-8,0p3,0.3
0.306,5.02742141448717e-8,0p3,0.3
0.307,5.033439028828879e-8,0p3,0.3
0.308,5.039302237968419e-8,0p3,0.3
0.309,5.045017006235718e-8,0p3,0.3
0.31,5.050583259543311e-8,0p3,0.3
0.311,5.056000038125912e-8,0p3,0.3
0.312,5.061275371219178e-8,0p3,0.3
0.313,5.06640545159913e-8,0p3,0.3
0.314,5.071392858769198e-8,0p3,0.3
0.315,5.076242723220545e-8,0p3,0.3
0.316,5.080951987462171e-8,0p3,0.3
0.317,5.085525876197577e-8,0p3,0.3
0.318,5.089965704565349e-8,0p3,0.3
0.319,5.09426961377031e-8,0p3,0.3
0.32,5.098445908214168e-8,0p3,0.3
0.321,5.102491194542321e-8,0p3,0.3
0.322,5.106407116083416e-8,0p3,0.3
0.323,5.110199891624246e-8,0p3,0.3
0.324,5.113866138558199e-8,0p3,0.3
0.325,5.117410208269108e-8,0p3,0.3
0.326,5.12083472419087e-8,0p3,0.3
0.327,5.124137395640341e-8,0p3,0.3
0.328,5.12732546223582e-8,0p3,0.3
0.329,5.130397123481931e-8,0p3,0.3
0.33,5.133352744112471e-8,0p3,0.3
0.331,5.136199398585217e-8,0p3,0.3
0.332,5.138933500749698e-8,0p3,0.3
0.333,5.141558496498714e-8,0p3,0.3
0.334,5.144078153866124e-8,0p3,0.3
0.335,5.146489848238614e-8,0p3,0.3
0.336,5.148799691629326e-8,0p3,0.3
0.337,5.151007376265253e-8,0p3,0.3
0.338,5.153112115300473e-8,0p3,0.3
0.339,5.155121592632817e-8,0p3,0.3
0.34,5.157032132494449e-8,0p3,0.3
0.341,5.158846307919033e-8,0p3,0.3
0.342,5.160568823864193e-8,0p3,0.3
0.343,5.162196824789493e-8,0p3,0.3
0.344,5.163735310797379e-8,0p3,0.3
0.345,5.165185294281755e-8,0p3,0.3
0.346,5.166545117077495e-8,0p3,0.3
0.347,5.167822509653186e-8,0p3,0.3
0.348,5.169014129412112e-8,0p3,0.3
0.349,5.170121642610615e-8,0p3,0.3
0.35,5.171150465158746e-8,0p3,0.3
0.351,5.172097611153712e-8,0p3,0.3
0.352,5.172969868267778e-8,0p3,0.3
0.353,5.173770876796826e-8,0p3,0.3
0.354,5.174497282254543e-8,0p3,0.3
0.355,5.175149084558473e-8,0p3,0.3
0.356,5.175726283627044e-8,0p3,0.3
0.357,5.176231355034557e-8,0p3,0.3
0.358,5.176675337018629e-8,0p3,0.3
0.359,5.177049437584715e-8,0p3,0.3
0.36,5.177353656659565e-8,0p3,0.3
0.361,5.177587994170775e-8,0p3,0.3
0.362,5.177758818828682e-8,0p3,0.3
0.363,5.177877596639146e-8,0p3,0.3
0.364,5.177933918961856e-8,0p3,0.3
0.365,5.177927785735004e-8,0p3,0.3
0.366,5.177859196897528e-8,0p3,0.3
0.367,5.177736002187695e-8,0p3,0.3
0.368,5.177563663128887e-8,0p3,0.3
0.369,5.177335088406158e-8,0p3,0.3
0.37,5.177050277967284e-8,0p3,0.3
0.371,5.176709231760726e-8,0p3,0.3
0.372,5.176322371563934e-8,0p3,0.3
0.373,5.175890755653729e-8,0p3,0.3
0.374,5.175409082245051e-8,0p3,0.3
0.375,5.174877351294594e-8,0p3,0.3
0.376,5.174295562759649e-8,0p3,0.3
0.377,5.17367624898008e-8,0p3,0.3
0.378,5.173016022440634e-8,0p3,0.3
0.379,5.172311616328103e-8,0p3,0.3
0.38,5.171563030607198e-8,0p3,0.3
0.381,5.170770265243144e-8,0p3,0.3
0.382,5.169947789998535e-8,0p3,0.3
0.383,5.169088003136739e-8,0p3,0.3
0.384,5.168189606836929e-8,0p3,0.3
0.385,5.167252601070948e-8,0p3,0.3
0.386,5.166277564014863e-8,0p3,0.3
0.387,5.165278941790385e-8,0p3,0.3
0.388,5.164246957186944e-8,0p3,0.3
0.389,5.163181610182331e-8,0p3,0.3
0.39,5.162082900754703e-8,0p3,0.3
0.391,5.160953160382421e-8,0p3,0.3
0.392,5.159803061901045e-8,0p3,0.3
0.393,5.158624521973204e-8,0p3,0.3
0.394,5.157417540582274e-8,0p3,0.3
0.395,5.156182117711951e-8,0p3,0.3
0.396,5.154922195637531e-8,0p3,0.3
0.397,5.153644869010791e-8,0p3,0.3
0.398,5.15234369677451e-8,0p3,0.3
0.399,5.151018678916939e-8,0p3,0.3
0.4,5.149669815426585e-8,0p3,0.3
0.401,5.148302501617373e-8,0p3,0.3
0.402,5.146920489419644e-8,0p3,0.3
0.403,5.145518906126078e-8,0p3,0.3
0.404,5.144097751729138e-8,0p3,0.3
0.405,5.142657026221486e-8,0p3,0.3
0.406,5.141203408302044e-8,0p3,0.3
0.407,5.139737574776444e-8,0p3,0.3
0.408,5.138256129015249e-8,0p3,0.3
0.409,5.136759071014525e-8,0p3,0.3
0.41,5.135246400770502e-8,0p3,0.3
0.411,5.13372590178137e-8,0p3,0.3
0.412,5.13219546909859e-8,0p3,0.3
0.413,5.130653074542469e-8,0p3,0.3
0.414,5.129098718112143e-8,0p3,0.3
0.415,5.127532399806856e-8,0p3,0.3
0.416,5.125962823172976e-8,0p3,0.3
0.417,5.124385414943175e-8,0p3,0.3
0.418,5.122799395078075e-8,0p3,0.3
0.419,5.121204763579381e-8,0p3,0.3
0.42,5.119601858081957e-8,0p3,0.3
0.421,5.117999100994731e-8,0p3,0.3
0.422,5.116390791774994e-8,0p3,0.3
0.423,5.114776930426533e-8,0p3,0.3
0.424,5.113157516953186e-8,0p3,0.3
0.425,5.111533868475949e-8,0p3,0.3
0.426,5.109912011381564e-8,0p3,0.3
0.427,5.108287381172651e-8,0p3,0.3
0.428,5.10665997785478e-8,0p3,0.3
0.429,5.105029801433525e-8,0p3,0.3
0.43,5.103399004930665e-8,0p3,0.3
0.431,5.10177146142326e-8,0p3,0.3
0.432,5.100143654281142e-8,0p3,0.3
0.433,5.098515583511301e-8,0p3,0.3
0.434,5.096887249120723e-8,0p3,0.3
0.435,5.09526149327419e-8,0p3,0.3
0.436,5.093640291423847e-8,0p3,0.3
0.437,5.092021077397386e-8,0p3,0.3
0.438,5.090403851202908e-8,0p3,0.3
0.439,5.088788612848488e-8,0p3,0.3
0.44,5.087178745809519e-8,0p3,0.3
0.441,5.085574592259908e-8,0p3,0.3
0.442,5.083974431933154e-8,0p3,0.3
0.443,5.082378264838195e-8,0p3,0.3
0.444,5.080786090983948e-8,0p3,0.3
0.445,5.079201688207851e-8,0p3,0.3
0.446,5.077624034329758e-8,0p3,0.3
0.447,5.076052145305862e-8,0p3,0.3
0.448,5.074486021145716e-8,0p3,0.3
0.449,5.072925661858833e-8,0p3,0.3
0.45,5.071377493037919e-8,0p3,0.3
0.451,5.069838137742841e-8,0p3,0.3
0.452,5.068307020528243e-8,0p3,0.3
0.453,5.066784141404438e-8,0p3,0.3
0.454,5.065269500381683e-8,0p3,0.3
0.455,5.06376309747018e-8,0p3,0.3
0.456,5.062264932680059e-8,0p3,0.3
0.457,5.060775006021397e-8,0p3,0.3
0.458,5.059293317504198e-8,0p3,0.3
0.459,5.057821076354905e-8,0p3,0.3
0.46,5.056363069495797e-8,0p3,0.3
0.461,5.054914600219902e-8,0p3,0.3
0.462,5.05347566853744e-8,0p3,0.3
0.463,5.05204627445855e-8,0p3,0.3
0.464,5.050626417993311e-8,0p3,0.3
0.465,5.049216099151727e-8,0p3,0.3
0.466,5.047815317943737e-8,0p3,0.3
0.467,5.046424074379212e-8,0p3,0.3
0.468,5.045045868079877e-8,0p3,0.3
0.469,5.043682798697682e-8,0p3,0.3
0.47,5.042330978417878e-8,0p3,0.3
0.471,5.040990407250574e-8,0p3,0.3
0.472,5.039661085205802e-8,0p3,0.3
0.473,5.038343012293527e-8,0p3,0.3
0.474,5.037036188523625e-8,0p3,0.3
0.475,5.03574061390591e-8,0p3,0.3
0.476,5.034456288450114e-8,0p3,0.3
0.477,5.033186648367515e-8,0p3,0.3
0.478,5.03193059607083e-8,0p3,0.3
0.479,5.030686829047976e-8,0p3,0.3
0.48,5.029455347308614e-8,0p3,0.3
0.481,5.028236150862335e-8,0p3,0.3
0.482,5.027029239718661e-8,0p3,0.3
0.483,5.025834613887022e-8,0p3,0.3
0.484,5.024652273376772e-8,0p3,0.3
0.485,5.0234822181972e-8,0p3,0.3
0.486,5.022327536776823e-8,0p3,0.3
0.487,5.02118592138212e-8,0p3,0.3
0.488,5.020057254901322e-8,0p3,0.3
0.489,5.018941537343477e-8,0p3,0.3
0.49,5.01783876871756e-8,0p3,0.3
0.491,5.016748949032469e-8,0p3,0.3
0.492,5.015672078297021e-8,0p3,0.3
0.493,5.014608156519966e-8,0p3,0.3
0.494,5.013557468695779e-8,0p3,0.3
0.495,5.012520939284682e-8,0p3,0.3
0.496,5.011497652571953e-8,0p3,0.3
0.497,5.010487608565976e-8,0p3,0.3
0.498,5.009490807275064e-8,0p3,0.3
0.499,5.008507248707451e-8,0p3,0.3
0.5,5.007536932871296e-8,0p3,0.3
0.501,5.006579859774688e-8,0p3,0.3
0.502,5.00563602942564e-8,0p3,0.3
0.503,5.004705389820936e-8,0p3,0.3
0.504,5.003787917650361e-8,0p3,0.3
0.505,5.002883664426916e-8,0p3,0.3
0.506,5.001992630158164e-8,0p3,0.3
0.507,5.001114814851611e-8,0p3,0.3
0.508,5.000250218514688e-8,0p3,0.3
0.509,4.999398841154747e-8,0p3,0.3
0.51,4.998560682779082e-8,0p3,0.3
0.511,4.99773574339491e-8,0p3,0.3
0.512,4.996923022736945e-8,0p3,0.3
0.513,4.996122902795854e-8,0p3,0.3
0.514,4.995335712958234e-8,0p3,0.3
0.515,4.994561453230812e-8,0p3,0.3
0.516,4.993800123620255e-8,0p3,0.3
0.517,4.993051724133162e-8,0p3,0.3
0.518,4.992316254776064e-8,0p3,0.3
0.519,4.991593715555432e-8,0p3,0.3
0.52,4.990884106477676e-8,0p3,0.3
0.521,4.99018501006509e-8,0p3,0.3
0.522,4.989498314761732e-8,0p3,0.3
0.523,4.988824046754687e-8,0p3,0.3
0.524,4.988162206049863e-8,0p3,0.3
0.525,4.987512792653087e-8,0p3,0.3
0.526,4.986875806570142e-8,0p3,0.3
0.527,4.986251247806746e-8,0p3,0.3
0.528,4.985639116368564e-8,0p3,0.3
0.529,4.985038674550014e-8,0p3,0.3
0.53,4.984447972812834e-8,0p3,0.3
0.531,4.983869029040192e-8,0p3,0.3
0.532,4.983301843237231e-8,0p3,0.3
0.533,4.982746415409049e-8,0p3,0.3
0.534,4.982202745560693e-8,0p3,0.3
0.535,4.981670833697151e-8,0p3,0.3
0.536,4.981150679823359e-8,0p3,0.3
0.537,4.980642283944212e-8,0p3,0.3
0.538,4.980143804459488e-8,0p3,0.3
0.539,4.979654663230073e-8,0p3,0.3
0.54,4.979176487023364e-8,0p3,0.3
0.541,4.978709275843755e-8,0p3,0.3
0.542,4.978253029695589e-8,0p3,0.3
0.543,4.977807748583171e-8,0p3,0.3
0.544,4.977373432510754e-8,0p3,0.3
0.545,4.976950081482547e-8,0p3,0.3
0.546,4.976537695502712e-8,0p3,0.3
0.547,4.976133104133507e-8,0p3,0.3
0.548,4.975737701257751e-8,0p3,0.3
0.549,4.975352384906743e-8,0p3,0.3
0.55,4.97497715508419e-8,0p3,0.3
0.551,4.974612011793743e-8,0p3,0.3
0.552,4.974256955039028e-8,0p3,0.3
0.553,4.973911984823616e-8,0p3,0.3
0.554,4.973577101151053e-8,0p3,0.3
0.555,4.973252235886095e-8,0p3,0.3
0.556,4.972932974979759e-8,0p3,0.3
0.557,4.972622869732307e-8,0p3,0.3
0.558,4.972321920146851e-8,0p3,0.3
0.559,4.972030126226459e-8,0p3,0.3
0.56,4.971747487974171e-8,0p3,0.3
0.561,4.971474005392988e-8,0p3,0.3
0.562,4.97120967848588e-8,0p3,0.3
0.563,4.970954507255781e-8,0p3,0.3
0.564,4.970707312802754e-8,0p3,0.3
0.565,4.970465540217158e-8,0p3,0.3
0.566,4.970231968517532e-8,0p3,0.3
0.567,4.970006597706421e-8,0p3,0.3
0.568,4.969789427786339e-8,0p3,0.3
0.569,4.969580458759771e-8,0p3,0.3
0.57,4.969379690629174e-8,0p3,0.3
0.571,4.969187123396977e-8,0p3,0.3
0.572,4.969002757065578e-8,0p3,0.3
0.573,4.968824240670728e-8,0p3,0.3
0.574,4.968651118096771e-8,0p3,0.3
0.575,4.968485241668584e-8,0p3,0.3
0.576,4.968326611388213e-8,0p3,0.3
0.577,4.968175227257683e-8,0p3,0.3
0.578,4.968031089278998e-8,0p3,0.3
0.579,4.967894197454138e-8,0p3,0.3
0.58,4.967764551785053e-8,0p3,0.3
0.581,4.967642152273678e-8,0p3,0.3
0.582,4.96752348692248e-8,0p3,0.3
0.583,4.96741028798185e-8,0p3,0.3
0.584,4.967303400201356e-8,0p3,0.3
0.585,4.967202823582629e-8,0p3,0.3
0.586,4.967108558127273e-8,0p3,0.3
0.587,4.967020603836871e-8,0p3,0.3
0.588,4.96693896071299e-8,0p3,0.3
0.589,4.966863628757171e-8,0p3,0.3
0.59,4.966794428737033e-8,0p3,0.3
0.591,4.966727296908609e-8,0p3,0.3
0.592,4.966665576838025e-8,0p3,0.3
0.593,4.966609268526561e-8,0p3,0.3
0.594,4.966558371975478e-8,0p3,0.3
0.595,4.966512887186019e-8,0p3,0.3
0.596,4.966472814159416e-8,0p3,0.3
0.597,4.966438152896883e-8,0p3,0.3
0.598,4.966408903399611e-8,0p3,0.3
0.599,4.966383900635127e-8,0p3,0.3
0.6,4.966361068896888e-8,0p3,0.3
0.601,4.966342797393419e-8,0p3,0.3
0.602,4.966329086125692e-8,0p3,0.3
0.603,4.966319935094658e-8,0p3,0.3
0.604,4.966315344301262e-8,0p3,0.3
0.605,4.96631531374643e-8,0p3,0.3
