time,BESS.terminal.V.im,case,parameter_value
0.112,9.94823289089744e-9,0p5,0.5
0.113,9.67658356329413e-9,0p5,0.5
0.114,9.407350250834259e-9,0p5,0.5
0.115,9.140557485853178e-9,0p5,0.5
0.116,8.876402291160611e-9,0p5,0.5
0.117,8.61523660048932e-9,0p5,0.5
0.118,8.357521993040772e-9,0p5,0.5
0.119,8.103806630176036e-9,0p5,0.5
0.12,7.85470731396746e-9,0p5,0.5
0.121,7.61089056870417e-9,0p5,0.5
0.122,7.373056178365257e-9,0p5,0.5
0.123,7.141926442639677e-9,0p5,0.5
0.124,6.918252388216142e-9,0p5,0.5
0.125,6.702734564573365e-9,0p5,0.5
0.126,6.496080583632701e-9,0p5,0.5
0.127,6.29897751889955e-9,0p5,0.5
0.128,6.112085703946998e-9,0p5,0.5
0.129,5.936033624841275e-9,0p5,0.5
0.13,5.771413782008441e-9,0p5,0.5
0.131,5.618797902745205e-9,0p5,0.5
0.132,5.478686079298621e-9,0p5,0.5
0.133,5.352238750346885e-9,0p5,0.5
0.134,5.245640754598926e-9,0p5,0.5
0.135,5.167922925681228e-9,0p5,0.5
0.136,5.122766289939747e-9,0p5,0.5
0.137,5.11077425265068e-9,0p5,0.5
0.138,5.130688781096669e-9,0p5,0.5
0.139,5.179840610542786e-9,0p5,0.5
0.14,5.254920852403357e-9,0p5,0.5
0.141,5.352170646860248e-9,0p5,0.5
0.142,5.467651465521773e-9,0p5,0.5
0.143,5.59818675307568e-9,0p5,0.5
0.144,5.739664745967496e-9,0p5,0.5
0.145,5.887998320589889e-9,0p5,0.5
0.146,6.039204106513467e-9,0p5,0.5
0.147,6.189749387246231e-9,0p5,0.5
0.148,6.336351910094839e-9,0p5,0.5
0.149,6.475923443034612e-9,0p5,0.5
0.15,6.605666818855816e-9,0p5,0.5
0.151,6.723421930713123e-9,0p5,0.5
0.152,6.837608525572097e-9,0p5,0.5
0.153,6.959450893077789e-9,0p5,0.5
0.154,7.092894362537129e-9,0p5,0.5
0.155,7.23961032107319e-9,0p5,0.5
0.156,7.400043805402749e-9,0p5,0.5
0.157,7.573859445722217e-9,0p5,0.5
0.158,7.760400634139185e-9,0p5,0.5
0.159,7.959142202633873e-9,0p5,0.5
0.16,8.169589608926838e-9,0p5,0.5
0.161,8.391096021632219e-9,0p5,0.5
0.162,8.623014043620807e-9,0p5,0.5
0.163,8.864669772201799e-9,0p5,0.5
0.164,9.115624917041942e-9,0p5,0.5
0.165,9.375366974530645e-9,0p5,0.5
0.166,9.643369070675456e-9,0p5,0.5
0.167,9.91908887502074e-9,0p5,0.5
0.168,1.020198369467526e-8,0p5,0.5
0.169,1.049165940324753e-8,0p5,0.5
0.17,1.078762179587133e-8,0p5,0.5
0.171,1.108938897529886e-8,0p5,0.5
0.172,1.1396435620082e-8,0p5,0.5
0.173,1.170837630052727e-8,0p5,0.5
0.174,1.202480882125062e-8,0p5,0.5
0.175,1.234530567164978e-8,0p5,0.5
0.176,1.266944799624187e-8,0p5,0.5
0.177,1.299679156958773e-8,0p5,0.5
0.178,1.332705615980579e-8,0p5,0.5
0.179,1.365987352945749e-8,0p5,0.5
0.18,1.399489188973063e-8,0p5,0.5
0.181,1.433174247650561e-8,0p5,0.5
0.182,1.467013700450012e-8,0p5,0.5
0.183,1.500964007627629e-8,0p5,0.5
0.184,1.534983655917321e-8,0p5,0.5
0.185,1.569085016936047e-8,0p5,0.5
0.186,1.603208468806943e-8,0p5,0.5
0.187,1.637380706743047e-8,0p5,0.5
0.188,1.671541045873594e-8,0p5,0.5
0.189,1.705676706044265e-8,0p5,0.5
0.19,1.739780087324837e-8,0p5,0.5
0.191,1.773807861531472e-8,0p5,0.5
0.192,1.807778364515438e-8,0p5,0.5
0.193,1.841629024271327e-8,0p5,0.5
0.194,1.875386211940195e-8,0p5,0.5
0.195,1.909005833541848e-8,0p5,0.5
0.196,1.942488421882264e-8,0p5,0.5
0.197,1.97582085584161e-8,0p5,0.5
0.198,2.008979180088868e-8,0p5,0.5
0.199,2.041971767090816e-8,0p5,0.5
0.2,2.074762550083526e-8,0p5,0.5
0.201,2.107367563180492e-8,0p5,0.5
0.202,2.139756343332534e-8,0p5,0.5
0.203,2.171934746971201e-8,0p5,0.5
0.204,2.203890960328542e-8,0p5,0.5
0.205,2.235614690602371e-8,0p5,0.5
0.206,2.267108227476263e-8,0p5,0.5
0.207,2.298353789123285e-8,0p5,0.5
0.208,2.329359785558031e-8,0p5,0.5
0.209,2.360108317589748e-8,0p5,0.5
0.21,2.390605500111928e-8,0p5,0.5
0.211,2.420843382049089e-8,0p5,0.5
0.212,2.450818862667455e-8,0p5,0.5
0.213,2.480531708584953e-8,0p5,0.5
0.214,2.509974666922035e-8,0p5,0.5
0.215,2.539151126124302e-8,0p5,0.5
0.216,2.568052253829847e-8,0p5,0.5
0.217,2.596681678663095e-8,0p5,0.5
0.218,2.625033817304245e-8,0p5,0.5
0.219,2.653108044564063e-8,0p5,0.5
0.22,2.680902919725119e-8,0p5,0.5
0.221,2.708414356142297e-8,0p5,0.5
0.222,2.735643930899861e-8,0p5,0.5
0.223,2.762585262840894e-8,0p5,0.5
0.224,2.789241100987095e-8,0p5,0.5
0.225,2.815606158454818e-8,0p5,0.5
0.226,2.84168091249122e-8,0p5,0.5
0.227,2.867463392602406e-8,0p5,0.5
0.228,2.892951030231711e-8,0p5,0.5
0.229,2.91814457149102e-8,0p5,0.5
0.23,2.943039785742467e-8,0p5,0.5
0.231,2.967638595972326e-8,0p5,0.5
0.232,2.991937145294141e-8,0p5,0.5
0.233,3.015936420773121e-8,0p5,0.5
0.234,3.039634920041412e-8,0p5,0.5
0.235,3.063031672330569e-8,0p5,0.5
0.236,3.086126911431652e-8,0p5,0.5
0.237,3.108919103017524e-8,0p5,0.5
0.238,3.131408992962458e-8,0p5,0.5
0.239,3.15359554241827e-8,0p5,0.5
0.24,3.175479164113754e-8,0p5,0.5
0.241,3.197059915749071e-8,0p5,0.5
0.242,3.218337814020611e-8,0p5,0.5
0.243,3.239313220334739e-8,0p5,0.5
0.244,3.259986850328225e-8,0p5,0.5
0.245,3.280358468994767e-8,0p5,0.5
0.246,3.300430158972969e-8,0p5,0.5
0.247,3.320201060782794e-8,0p5,0.5
0.248,3.339673518360821e-8,0p5,0.5
0.249,3.358847597127921e-8,0p5,0.5
0.25,3.377724496140403e-8,0p5,0.5
0.251,3.396306258486002e-8,0p5,0.5
0.252,3.414592334255087e-8,0p5,0.5
0.253,3.432586983081528e-8,0p5,0.5
0.254,3.450288348064081e-8,0p5,0.5
0.255,3.467701211343912e-8,0p5,0.5
0.256,3.484824812066276e-8,0p5,0.5
0.257,3.501661760889062e-8,0p5,0.5
0.258,3.51821446639633e-8,0p5,0.5
0.259,3.534482701449319e-8,0p5,0.5
0.26,3.55047188292533e-8,0p5,0.5
0.261,3.566179505717438e-8,0p5,0.5
0.262,3.581612716096412e-8,0p5,0.5
0.263,3.596769277759037e-8,0p5,0.5
0.264,3.611653585681545e-8,0p5,0.5
0.265,3.626267616211225e-8,0p5,0.5
0.266,3.640611964664108e-8,0p5,0.5
0.267,3.654692322183776e-8,0p5,0.5
0.268,3.66850607304853e-8,0p5,0.5
0.269,3.682061905304361e-8,0p5,0.5
0.27,3.695356323790744e-8,0p5,0.5
0.271,3.708395486069824e-8,0p5,0.5
0.272,3.721180360759707e-8,0p5,0.5
0.273,3.733712704818831e-8,0p5,0.5
0.274,3.745997806091912e-8,0p5,0.5
0.275,3.758033637378613e-8,0p5,0.5
0.276,3.769828893386925e-8,0p5,0.5
0.277,3.781379898244587e-8,0p5,0.5
0.278,3.792694186317327e-8,0p5,0.5
0.279,3.803771351610495e-8,0p5,0.5
0.28,3.814614509095373e-8,0p5,0.5
0.281,3.825228068580909e-8,0p5,0.5
0.282,3.83561088296836e-8,0p5,0.5
0.283,3.845771129124941e-8,0p5,0.5
0.284,3.855705157021772e-8,0p5,0.5
0.285,3.865421732334965e-8,0p5,0.5
0.286,3.874918876053536e-8,0p5,0.5
0.287,3.884201145461113e-8,0p5,0.5
0.288,3.893271768628503e-8,0p5,0.5
0.289,3.902130657847403e-8,0p5,0.5
0.29,3.910785111248186e-8,0p5,0.5
0.291,3.919231661569376e-8,0p5,0.5
0.292,3.927480146798688e-8,0p5,0.5
0.293,3.935526941679229e-8,0p5,0.5
0.294,3.94337804830285e-8,0p5,0.5
0.295,3.951035342041873e-8,0p5,0.5
0.296,3.958502050038315e-8,0p5,0.5
0.297,3.965788820797674e-8,0p5,0.5
0.298,3.972890199427821e-8,0p5,0.5
0.299,3.979806185031079e-8,0p5,0.5
0.3,3.986536776717359e-8,0p5,0.5
0.301,3.993096603156168e-8,0p5,0.5
0.302,3.999481887160125e-8,0p5,0.5
0.303,4.005688917847597e-8,0p5,0.5
0.304,4.011717694383426e-8,0p5,0.5
0.305,4.017584801345261e-8,0p5,0.5
0.306,4.023293265086145e-8,0p5,0.5
0.307,4.028834827043379e-8,0p5,0.5
0.308,4.034209486451542e-8,0p5,0.5
0.309,4.039427656836857e-8,0p5,0.5
0.31,4.044498052859951e-8,0p5,0.5
0.311,4.04941126608636e-8,0p5,0.5
0.312,4.054167295814186e-8,0p5,0.5
0.313,4.058773079848735e-8,0p5,0.5
0.314,4.063243223553756e-8,0p5,0.5
0.315,4.067566037896483e-8,0p5,0.5
0.316,4.07174152223784e-8,0p5,0.5
0.317,4.075773117170874e-8,0p5,0.5
0.318,4.079680216279611e-8,0p5,0.5
0.319,4.083449570572839e-8,0p5,0.5
0.32,4.087081179471552e-8,0p5,0.5
0.321,4.090575378301143e-8,0p5,0.5
0.322,4.093955596087156e-8,0p5,0.5
0.323,4.097207365764259e-8,0p5,0.5
0.324,4.100330686810356e-8,0p5,0.5
0.325,4.10332555870903e-8,0p5,0.5
0.326,4.106211538251215e-8,0p5,0.5
0.327,4.108980420469068e-8,0p5,0.5
0.328,4.111629830216492e-8,0p5,0.5
0.329,4.114159767030028e-8,0p5,0.5
0.33,4.116585364277438e-8,0p5,0.5
0.331,4.118904823776927e-8,0p5,0.5
0.332,4.121113452505806e-8,0p5,0.5
0.333,4.123211250049969e-8,0p5,0.5
0.334,4.125209386220383e-8,0p5,0.5
0.335,4.127111624552947e-8,0p5,0.5
0.336,4.128911331368994e-8,0p5,0.5
0.337,4.130608506300157e-8,0p5,0.5
0.338,4.132210806188588e-8,0p5,0.5
0.339,4.133726745343981e-8,0p5,0.5
0.34,4.135148105813467e-8,0p5,0.5
0.341,4.136474887270877e-8,0p5,0.5
0.342,4.137711667213143e-8,0p5,0.5
0.343,4.138870942910661e-8,0p5,0.5
0.344,4.139943244961937e-8,0p5,0.5
0.345,4.140928573079589e-8,0p5,0.5
0.346,4.141828837842016e-8,0p5,0.5
0.347,4.142659799970076e-8,0p5,0.5
0.348,4.143411046299599e-8,0p5,0.5
0.349,4.144082576578701e-8,0p5,0.5
0.35,4.14467439055867e-8,0p5,0.5
0.351,4.145203741796679e-8,0p5,0.5
0.352,4.145660657573047e-8,0p5,0.5
0.353,4.146044770159203e-8,0p5,0.5
0.354,4.146356079338481e-8,0p5,0.5
0.355,4.146608073230393e-8,0p5,0.5
0.356,4.146796118258104e-8,0p5,0.5
0.357,4.146917931414796e-8,0p5,0.5
0.358,4.14697351251295e-8,0p5,0.5
0.359,4.146973032955497e-8,0p5,0.5
0.36,4.146916417657375e-8,0p5,0.5
0.361,4.146799804861265e-8,0p5,0.5
0.362,4.146623194406086e-8,0p5,0.5
0.363,4.146393862604718e-8,0p5,0.5
0.364,4.146115567304154e-8,0p5,0.5
0.365,4.145783177482633e-8,0p5,0.5
0.366,4.14539669300296e-8,0p5,0.5
0.367,4.144960888682698e-8,0p5,0.5
0.368,4.144482685748442e-8,0p5,0.5
0.369,4.14395596624773e-8,0p5,0.5
0.37,4.143380730064889e-8,0p5,0.5
0.371,4.142759615602738e-8,0p5,0.5
0.372,4.142102094077585e-8,0p5,0.5
0.373,4.141401316000938e-8,0p5,0.5
0.374,4.140657281276458e-8,0p5,0.5
0.375,4.139870828350286e-8,0p5,0.5
0.376,4.139053420729687e-8,0p5,0.5
0.377,4.138197706325456e-8,0p5,0.5
0.378,4.13730368505856e-8,0p5,0.5
0.379,4.136371356851244e-8,0p5,0.5
0.38,4.135411714318691e-8,0p5,0.5
0.381,4.134419066130557e-8,0p5,0.5
0.382,4.133392758828624e-8,0p5,0.5
0.383,4.132332792350396e-8,0p5,0.5
0.384,4.131247563320033e-8,0p5,0.5
0.385,4.13013489483894e-8,0p5,0.5
0.386,4.12899292160936e-8,0p5,0.5
0.387,4.127821643582346e-8,0p5,0.5
0.388,4.126627221574436e-8,0p5,0.5
0.389,4.125410389154914e-8,0p5,0.5
0.39,4.124168321988536e-8,0p5,0.5
0.391,4.122901020038354e-8,0p5,0.5
0.392,4.121612738660078e-8,0p5,0.5
0.393,4.120306574483791e-8,0p5,0.5
0.394,4.118978970519299e-8,0p5,0.5
0.395,4.117629926740213e-8,0p5,0.5
0.396,4.116262094264111e-8,0p5,0.5
0.397,4.114880440151293e-8,0p5,0.5
0.398,4.113480875726779e-8,0p5,0.5
0.399,4.112063400973453e-8,0p5,0.5
0.4,4.110629335755965e-8,0p5,0.5
0.401,4.109185077641207e-8,0p5,0.5
0.402,4.107726182954573e-8,0p5,0.5
0.403,4.106252651687027e-8,0p5,0.5
0.404,4.10476471822872e-8,0p5,0.5
0.405,4.103269821132107e-8,0p5,0.5
0.406,4.101763315345713e-8,0p5,0.5
0.407,4.100245200867516e-8,0p5,0.5
0.408,4.098715477695801e-8,0p5,0.5
0.409,4.097180389670457e-8,0p5,0.5
0.41,4.095637116308242e-8,0p5,0.5
0.411,4.094085026250249e-8,0p5,0.5
0.412,4.092524119500693e-8,0p5,0.5
0.413,4.090959030369374e-8,0p5,0.5
0.414,4.089388992866279e-8,0p5,0.5
0.415,4.087812704779571e-8,0p5,0.5
0.416,4.086230166118542e-8,0p5,0.5
0.417,4.084644662069998e-8,0p5,0.5
0.418,4.083057059344459e-8,0p5,0.5
0.419,4.08146555627677e-8,0p5,0.5
0.42,4.079870152880507e-8,0p5,0.5
0.421,4.078274412466503e-8,0p5,0.5
0.422,4.076681827089663e-8,0p5,0.5
0.423,4.075088862877e-8,0p5,0.5
0.424,4.073495519847677e-8,0p5,0.5
0.425,4.071901798020862e-8,0p5,0.5
0.426,4.070307697415729e-8,0p5,0.5
0.427,4.068713218051453e-8,0p5,0.5
0.428,4.067118359947215e-8,0p5,0.5
0.429,4.06552435559906e-8,0p5,0.5
0.43,4.063938533935468e-8,0p5,0.5
0.431,4.062354377437344e-8,0p5,0.5
0.432,4.060771886126614e-8,0p5,0.5
0.433,4.059191060025169e-8,0p5,0.5
0.434,4.057611899154844e-8,0p5,0.5
0.435,4.056034403537443e-8,0p5,0.5
0.436,4.054458573194718e-8,0p5,0.5
0.437,4.052892443912253e-8,0p5,0.5
0.438,4.051334304827908e-8,0p5,0.5
0.439,4.049780756606905e-8,0p5,0.5
0.44,4.0482317992744e-8,0p5,0.5
0.441,4.046687432855456e-8,0p5,0.5
0.442,4.045147657375025e-8,0p5,0.5
0.443,4.043612472857956e-8,0p5,0.5
0.444,4.042083543857673e-8,0p5,0.5
0.445,4.040566872871042e-8,0p5,0.5
0.446,4.03905689437331e-8,0p5,0.5
0.447,4.037553608391248e-8,0p5,0.5
0.448,4.036057014951495e-8,0p5,0.5
0.449,4.03456711408053e-8,0p5,0.5
0.45,4.033083905804702e-8,0p5,0.5
0.451,4.031607390150208e-8,0p5,0.5
0.452,4.030142898011917e-8,0p5,0.5
0.453,4.028688518861979e-8,0p5,0.5
0.454,4.027242592404116e-8,0p5,0.5
0.455,4.025805118665692e-8,0p5,0.5
0.456,4.024376097673893e-8,0p5,0.5
0.457,4.022955529455724e-8,0p5,0.5
0.458,4.021543414038034e-8,0p5,0.5
0.459,4.020141177969042e-8,0p5,0.5
0.46,4.018752119800508e-8,0p5,0.5
0.461,4.017372880296079e-8,0p5,0.5
0.462,4.016003459483077e-8,0p5,0.5
0.463,4.014643857388632e-8,0p5,0.5
0.464,4.013294074039683e-8,0p5,0.5
0.465,4.011954109462983e-8,0p5,0.5
0.466,4.010623963685086e-8,0p5,0.5
0.467,4.009306985542712e-8,0p5,0.5
0.468,4.008001564489601e-8,0p5,0.5
0.469,4.006706972485614e-8,0p5,0.5
0.47,4.005423209557249e-8,0p5,0.5
0.471,4.004150275730791e-8,0p5,0.5
0.472,4.002888171032334e-8,0p5,0.5
0.473,4.00163689548777e-8,0p5,0.5
0.474,4.000397349983967e-8,0p5,0.5
0.475,3.999170895857319e-8,0p5,0.5
0.476,3.997955963454751e-8,0p5,0.5
0.477,3.996752552801672e-8,0p5,0.5
0.478,3.9955606639233e-8,0p5,0.5
0.479,3.994380296844643e-8,0p5,0.5
0.48,3.993211451590506e-8,0p5,0.5
0.481,3.992054128185501e-8,0p5,0.5
0.482,3.990909821969011e-8,0p5,0.5
0.483,3.989777657319307e-8,0p5,0.5
0.484,3.988657429345066e-8,0p5,0.5
0.485,3.987549138070108e-8,0p5,0.5
0.486,3.986452783518061e-8,0p5,0.5
0.487,3.985368365712351e-8,0p5,0.5
0.488,3.984295884676202e-8,0p5,0.5
0.489,3.983235614448588e-8,0p5,0.5
0.49,3.982187819779351e-8,0p5,0.5
0.491,3.981152137446017e-8,0p5,0.5
0.492,3.980128567470808e-8,0p5,0.5
0.493,3.979117109875764e-8,0p5,0.5
0.494,3.978117764682724e-8,0p5,0.5
0.495,3.977130531913348e-8,0p5,0.5
0.496,3.976155411589099e-8,0p5,0.5
0.497,3.97519229598602e-8,0p5,0.5
0.498,3.974241257962511e-8,0p5,0.5
0.499,3.973302304815591e-8,0p5,0.5
0.5,3.97237543656559e-8,0p5,0.5
0.501,3.971460653232658e-8,0p5,0.5
0.502,3.97055795483676e-8,0p5,0.5
0.503,3.969667341397684e-8,0p5,0.5
0.504,3.968788452512076e-8,0p5,0.5
0.505,3.96792108231532e-8,0p5,0.5
0.506,3.96706559973181e-8,0p5,0.5
0.507,3.966222004780115e-8,0p5,0.5
0.508,3.965390297478628e-8,0p5,0.5
0.509,3.964570477845581e-8,0p5,0.5
0.51,3.96376254589904e-8,0p5,0.5
0.511,3.962966501656888e-8,0p5,0.5
0.512,3.962180931684843e-8,0p5,0.5
0.513,3.961406903108026e-8,0p5,0.5
0.514,3.960644425576192e-8,0p5,0.5
0.515,3.959893499105996e-8,0p5,0.5
0.516,3.959154123713928e-8,0p5,0.5
0.517,3.958426299416324e-8,0p5,0.5
0.518,3.957710026229367e-8,0p5,0.5
0.519,3.957004364909748e-8,0p5,0.5
0.52,3.956309060095876e-8,0p5,0.5
0.521,3.955624857972356e-8,0p5,0.5
0.522,3.954951758554129e-8,0p5,0.5
0.523,3.954289761855988e-8,0p5,0.5
0.524,3.95363886789259e-8,0p5,0.5
0.525,3.952999076678447e-8,0p5,0.5
0.526,3.952370275676377e-8,0p5,0.5
0.527,3.951750392650731e-8,0p5,0.5
0.528,3.951141076899213e-8,0p5,0.5
0.529,3.950542328435122e-8,0p5,0.5
0.53,3.949954147271631e-8,0p5,0.5
0.531,3.949376533421774e-8,0p5,0.5
0.532,3.948809486898465e-8,0p5,0.5
0.533,3.948253007714485e-8,0p5,0.5
0.534,3.947705674266893e-8,0p5,0.5
0.535,3.947167433808748e-8,0p5,0.5
0.536,3.946639160115494e-8,0p5,0.5
0.537,3.946120853198754e-8,0p5,0.5
0.538,3.945612513070048e-8,0p5,0.5
0.539,3.945114139740766e-8,0p5,0.5
0.54,3.944625733222197e-8,0p5,0.5
0.541,3.944147000722743e-8,0p5,0.5
0.542,3.943675713866712e-8,0p5,0.5
0.543,3.943213747480586e-8,0p5,0.5
0.544,3.942761101574561e-8,0p5,0.5
0.545,3.942317776158726e-8,0p5,0.5
0.546,3.941883771243067e-8,0p5,0.5
0.547,3.941459086837467e-8,0p5,0.5
0.548,3.941043722951704e-8,0p5,0.5
0.549,3.940634542334348e-8,0p5,0.5
0.55,3.94023202187411e-8,0p5,0.5
0.551,3.939837635202924e-8,0p5,0.5
0.552,3.939451382329125e-8,0p5,0.5
0.553,3.939073263260963e-8,0p5,0.5
0.554,3.938703278006598e-8,0p5,0.5
0.555,3.938341426574122e-8,0p5,0.5
0.556,3.937987708971532e-8,0p5,0.5
0.557,3.937642125206741e-8,0p5,0.5
0.558,3.937304675287589e-8,0p5,0.5
0.559,3.936975359221829e-8,0p5,0.5
0.56,3.93665417701713e-8,0p5,0.5
0.561,3.936341128681078e-8,0p5,0.5
0.562,3.936036214221177e-8,0p5,0.5
0.563,3.935739433644851e-8,0p5,0.5
0.564,3.935446186235631e-8,0p5,0.5
0.565,3.935158530990272e-8,0p5,0.5
0.566,3.934878187061154e-8,0p5,0.5
0.567,3.934605154454769e-8,0p5,0.5
0.568,3.93433943317755e-8,0p5,0.5
0.569,3.934081023235852e-8,0p5,0.5
0.57,3.933829924635962e-8,0p5,0.5
0.571,3.933586137384094e-8,0p5,0.5
0.572,3.933349661486395e-8,0p5,0.5
0.573,3.933120496948941e-8,0p5,0.5
0.574,3.932898643777742e-8,0p5,0.5
0.575,3.93268410197873e-8,0p5,0.5
0.576,3.932476871557775e-8,0p5,0.5
0.577,3.9322745390756e-8,0p5,0.5
0.578,3.932072231694497e-8,0p5,0.5
0.579,3.931875941249529e-8,0p5,0.5
0.58,3.931685667745443e-8,0p5,0.5
0.581,3.931501411186936e-8,0p5,0.5
0.582,3.931323171578651e-8,0p5,0.5
0.583,3.931150948925178e-8,0p5,0.5
0.584,3.930984743231059e-8,0p5,0.5
0.585,3.930824554500776e-8,0p5,0.5
0.586,3.930670382738764e-8,0p5,0.5
0.587,3.930522227949406e-8,0p5,0.5
0.588,3.930380090137027e-8,0p5,0.5
0.589,3.930243969305906e-8,0p5,0.5
0.59,3.930113865460269e-8,0p5,0.5
0.591,3.929983462849235e-8,0p5,0.5
0.592,3.929856798838856e-8,0p5,0.5
0.593,3.929735084290591e-8,0p5,0.5
0.594,3.929618319207844e-8,0p5,0.5
0.595,3.929506503593989e-8,0p5,0.5
0.596,3.929399637452352e-8,0p5,0.5
0.597,3.929297720786223e-8,0p5,0.5
0.598,3.929200753598857e-8,0p5,0.5
0.599,3.929108735893464e-8,0p5,0.5
0.6,3.929021667673213e-8,0p5,0.5
0.601,3.928939548941239e-8,0p5,0.5
0.602,3.92886237970063e-8,0p5,0.5
0.603,3.928790159954446e-8,0p5,0.5
0.604,3.92872016034286e-8,0p5,0.5
0.605,3.928650065061807e-8,0p5,0.5
