time,BESS.terminal.V.re,case,UEvtPu
0.206,0.9999999999999941,0p85,0.85
0.207,0.9999999999999941,0p85,0.85
0.208,0.9999999999999941,0p85,0.85
0.209,0.9999999999999941,0p85,0.85
0.21,0.9999999999999941,0p85,0.85
0.211,0.9999999999999941,0p85,0.85
0.212,0.9999999999999941,0p85,0.85
0.213,0.9999999999999941,0p85,0.85
0.214,0.9999999999999941,0p85,0.85
0.215,0.9999999999999941,0p85,0.85
0.216,0.9999999999999941,0p85,0.85
0.217,0.9999999999999941,0p85,0.85
0.218,0.9999999999999941,0p85,0.85
0.219,0.9999999999999941,0p85,0.85
0.22,0.9999999999999941,0p85,0.85
0.221,0.9999999999999941,0p85,0.85
0.222,0.9999999999999941,0p85,0.85
0.223,0.9999999999999941,0p85,0.85
0.224,0.9999999999999941,0p85,0.85
0.225,0.9999999999999941,0p85,0.85
0.226,0.9999999999999941,0p85,0.85
0.227,0.9999999999999941,0p85,0.85
0.228,0.9999999999999941,0p85,0.85
0.229,0.9999999999999941,0p85,0.85
0.23,0.9999999999999941,0p85,0.85
0.231,0.9999999999999941,0p85,0.85
0.232,0.9999999999999941,0p85,0.85
0.233,0.9999999999999941,0p85,0.85
0.234,0.9999999999999941,0p85,0.85
0.235,0.9999999999999941,0p85,0.85
0.236,0.9999999999999941,0p85,0.85
0.237,0.9999999999999941,0p85,0.85
0.238,0.9999999999999941,0p85,0.85
0.239,0.9999999999999941,0p85,0.85
0.24,0.9999999999999941,0p85,0.85
0.241,0.9999999999999941,0p85,0.85
0.242,0.9999999999999941,0p85,0.85
0.243,0.9999999999999941,0p85,0.85
0.244,0.9999999999999941,0p85,0.85
0.245,0.9999999999999941,0p85,0.85
0.246,0.9999999999999941,0p85,0.85
0.247,0.9999999999999941,0p85,0.85
0.248,0.9999999999999941,0p85,0.85
0.249,0.9999999999999941,0p85,0.85
0.25,0.9999999999999941,0p85,0.85
0.251,0.9999999999999941,0p85,0.85
0.252,0.9999999999999941,0p85,0.85
0.253,0.9999999999999941,0p85,0.85
0.254,0.9999999999999941,0p85,0.85
0.255,0.9999999999999941,0p85,0.85
0.256,0.9999999999999941,0p85,0.85
0.257,0.9999999999999941,0p85,0.85
0.258,0.9999999999999941,0p85,0.85
0.259,0.9999999999999941,0p85,0.85
0.26,0.9999999999999941,0p85,0.85
0.261,0.9999999999999941,0p85,0.85
0.262,0.9999999999999941,0p85,0.85
0.263,0.9999999999999941,0p85,0.85
0.264,0.9999999999999941,0p85,0.85
0.265,0.9999999999999941,0p85,0.85
0.266,0.9999999999999941,0p85,0.85
0.267,0.9999999999999941,0p85,0.85
0.268,0.9999999999999941,0p85,0.85
0.269,0.9999999999999941,0p85,0.85
0.27,0.9999999999999941,0p85,0.85
0.271,0.9999999999999941,0p85,0.85
0.272,0.9999999999999941,0p85,0.85
0.273,0.9999999999999941,0p85,0.85
0.274,0.9999999999999941,0p85,0.85
0.275,0.9999999999999941,0p85,0.85
0.276,0.9999999999999941,0p85,0.85
0.277,0.9999999999999941,0p85,0.85
0.278,0.9999999999999941,0p85,0.85
0.279,0.9999999999999941,0p85,0.85
0.28,0.9999999999999941,0p85,0.85
0.281,0.9999999999999941,0p85,0.85
0.282,0.9999999999999941,0p85,0.85
0.283,0.9999999999999941,0p85,0.85
0.284,0.9999999999999941,0p85,0.85
0.285,0.9999999999999941,0p85,0.85
0.286,0.9999999999999941,0p85,0.85
0.287,0.9999999999999941,0p85,0.85
0.288,0.9999999999999941,0p85,0.85
0.289,0.9999999999999941,0p85,0.85
0.29,0.9999999999999941,0p85,0.85
0.291,0.9999999999999941,0p85,0.85
0.292,0.9999999999999941,0p85,0.85
0.293,0.9999999999999941,0p85,0.85
0.294,0.9999999999999941,0p85,0.85
0.295,0.9999999999999941,0p85,0.85
0.296,0.9999999999999941,0p85,0.85
0.297,0.9999999999999941,0p85,0.85
0.298,0.9999999999999941,0p85,0.85
0.299,0.9999999999999941,0p85,0.85
0.3,0.9999999999999941,0p85,0.85
0.301,0.9999999999999941,0p85,0.85
0.302,0.9999999999999941,0p85,0.85
0.303,0.9999999999999941,0p85,0.85
0.304,0.9999999999999941,0p85,0.85
0.305,0.9999999999999941,0p85,0.85
0.306,0.9999999999999941,0p85,0.85
0.307,0.9999999999999941,0p85,0.85
0.308,0.9999999999999941,0p85,0.85
0.309,0.9999999999999941,0p85,0.85
0.31,0.9999999999999941,0p85,0.85
0.311,0.9999999999999941,0p85,0.85
0.312,0.9999999999999941,0p85,0.85
0.313,0.9999999999999941,0p85,0.85
0.314,0.9999999999999941,0p85,0.85
0.315,0.9999999999999941,0p85,0.85
0.316,0.9999999999999941,0p85,0.85
0.317,0.9999999999999941,0p85,0.85
0.318,0.9999999999999941,0p85,0.85
0.319,0.9999999999999941,0p85,0.85
0.32,0.9999999999999941,0p85,0.85
0.321,0.9999999999999941,0p85,0.85
0.322,0.9999999999999941,0p85,0.85
0.323,0.9999999999999941,0p85,0.85
0.324,0.9999999999999941,0p85,0.85
0.325,0.9999999999999941,0p85,0.85
0.326,0.9999999999999941,0p85,0.85
0.327,0.9999999999999941,0p85,0.85
0.328,0.9999999999999941,0p85,0.85
0.329,0.9999999999999941,0p85,0.85
0.33,0.9999999999999941,0p85,0.85
0.331,0.9999999999999941,0p85,0.85
0.332,0.9999999999999941,0p85,0.85
0.333,0.9999999999999941,0p85,0.85
0.334,0.9999999999999941,0p85,0.85
0.335,0.9999999999999941,0p85,0.85
0.336,0.9999999999999941,0p85,0.85
0.337,0.9999999999999941,0p85,0.85
0.338,0.9999999999999941,0p85,0.85
0.339,0.9999999999999941,0p85,0.85
0.34,0.9999999999999941,0p85,0.85
0.341,0.9999999999999941,0p85,0.85
0.342,0.9999999999999941,0p85,0.85
0.343,0.9999999999999941,0p85,0.85
0.344,0.9999999999999941,0p85,0.85
0.345,0.9999999999999941,0p85,0.85
0.346,0.9999999999999941,0p85,0.85
0.347,0.9999999999999941,0p85,0.85
0.348,0.9999999999999941,0p85,0.85
0.349,0.9999999999999941,0p85,0.85
0.35,0.9999999999999941,0p85,0.85
0.351,0.9999999999999941,0p85,0.85
0.352,0.9999999999999941,0p85,0.85
0.353,0.9999999999999941,0p85,0.85
0.354,0.9999999999999941,0p85,0.85
0.355,0.9999999999999941,0p85,0.85
0.356,0.9999999999999941,0p85,0.85
0.357,0.9999999999999941,0p85,0.85
0.358,0.9999999999999941,0p85,0.85
0.359,0.9999999999999941,0p85,0.85
0.36,0.9999999999999941,0p85,0.85
0.361,0.9999999999999941,0p85,0.85
0.362,0.9999999999999941,0p85,0.85
0.363,0.9999999999999941,0p85,0.85
0.364,0.9999999999999941,0p85,0.85
0.365,0.9999999999999941,0p85,0.85
0.366,0.9999999999999941,0p85,0.85
0.367,0.9999999999999941,0p85,0.85
0.368,0.9999999999999941,0p85,0.85
0.369,0.9999999999999941,0p85,0.85
0.37,0.9999999999999941,0p85,0.85
0.371,0.9999999999999941,0p85,0.85
0.372,0.9999999999999941,0p85,0.85
0.373,0.9999999999999941,0p85,0.85
0.374,0.9999999999999941,0p85,0.85
0.375,0.9999999999999941,0p85,0.85
0.376,0.9999999999999941,0p85,0.85
0.377,0.9999999999999941,0p85,0.85
0.378,0.9999999999999941,0p85,0.85
0.379,0.9999999999999941,0p85,0.85
0.38,0.9999999999999941,0p85,0.85
0.381,0.9999999999999941,0p85,0.85
0.382,0.9999999999999941,0p85,0.85
0.383,0.9999999999999941,0p85,0.85
0.384,0.9999999999999941,0p85,0.85
0.385,0.9999999999999941,0p85,0.85
0.386,0.9999999999999941,0p85,0.85
0.387,0.9999999999999941,0p85,0.85
0.388,0.9999999999999941,0p85,0.85
0.389,0.9999999999999941,0p85,0.85
0.39,0.9999999999999941,0p85,0.85
0.391,0.9999999999999941,0p85,0.85
0.392,0.9999999999999941,0p85,0.85
0.393,0.9999999999999941,0p85,0.85
0.394,0.9999999999999941,0p85,0.85
0.395,0.9999999999999941,0p85,0.85
0.396,0.9999999999999941,0p85,0.85
0.397,0.9999999999999941,0p85,0.85
0.398,0.9999999999999941,0p85,0.85
0.399,0.9999999999999941,0p85,0.85
0.4,0.9999999999999941,0p85,0.85
0.401,0.9999999999999941,0p85,0.85
0.402,0.9999999999999941,0p85,0.85
0.403,0.9999999999999941,0p85,0.85
0.404,0.9999999999999941,0p85,0.85
0.405,0.9999999999999941,0p85,0.85
0.406,0.9999999999999941,0p85,0.85
0.407,0.9999999999999941,0p85,0.85
0.408,0.9999999999999941,0p85,0.85
0.409,0.9999999999999941,0p85,0.85
0.41,0.9999999999999941,0p85,0.85
0.411,0.9999999999999941,0p85,0.85
0.412,0.9999999999999941,0p85,0.85
0.413,0.9999999999999941,0p85,0.85
0.414,0.9999999999999941,0p85,0.85
0.415,0.9999999999999941,0p85,0.85
0.416,0.9999999999999941,0p85,0.85
0.417,0.9999999999999941,0p85,0.85
0.418,0.9999999999999941,0p85,0.85
0.419,0.9999999999999941,0p85,0.85
0.42,0.9999999999999941,0p85,0.85
0.421,0.9999999999999941,0p85,0.85
0.422,0.9999999999999941,0p85,0.85
0.423,0.9999999999999941,0p85,0.85
0.424,0.9999999999999941,0p85,0.85
0.425,0.9999999999999941,0p85,0.85
0.426,0.9999999999999941,0p85,0.85
0.427,0.9999999999999941,0p85,0.85
0.428,0.9999999999999941,0p85,0.85
0.429,0.9999999999999941,0p85,0.85
0.43,0.9999999999999941,0p85,0.85
0.431,0.9999999999999941,0p85,0.85
0.432,0.9999999999999941,0p85,0.85
0.433,0.9999999999999941,0p85,0.85
0.434,0.9999999999999941,0p85,0.85
0.435,0.9999999999999941,0p85,0.85
0.436,0.9999999999999941,0p85,0.85
0.437,0.9999999999999941,0p85,0.85
0.438,0.9999999999999941,0p85,0.85
0.439,0.9999999999999941,0p85,0.85
0.44,0.9999999999999941,0p85,0.85
0.441,0.9999999999999941,0p85,0.85
0.442,0.9999999999999941,0p85,0.85
0.443,0.9999999999999941,0p85,0.85
0.444,0.9999999999999941,0p85,0.85
0.445,0.9999999999999941,0p85,0.85
0.446,0.9999999999999941,0p85,0.85
0.447,0.9999999999999941,0p85,0.85
0.448,0.9999999999999941,0p85,0.85
0.449,0.9999999999999941,0p85,0.85
0.45,0.9999999999999941,0p85,0.85
0.451,0.9999999999999941,0p85,0.85
0.452,0.9999999999999941,0p85,0.85
0.453,0.9999999999999941,0p85,0.85
0.454,0.9999999999999941,0p85,0.85
0.455,0.9999999999999941,0p85,0.85
0.456,0.9999999999999941,0p85,0.85
0.457,0.9999999999999941,0p85,0.85
0.458,0.9999999999999941,0p85,0.85
0.459,0.9999999999999941,0p85,0.85
0.46,0.9999999999999941,0p85,0.85
0.461,0.9999999999999941,0p85,0.85
0.462,0.9999999999999941,0p85,0.85
0.463,0.9999999999999941,0p85,0.85
0.464,0.9999999999999941,0p85,0.85
0.465,0.9999999999999941,0p85,0.85
0.466,0.9999999999999941,0p85,0.85
0.467,0.9999999999999941,0p85,0.85
0.468,0.9999999999999941,0p85,0.85
0.469,0.9999999999999941,0p85,0.85
0.47,0.9999999999999941,0p85,0.85
0.471,0.9999999999999941,0p85,0.85
0.472,0.9999999999999941,0p85,0.85
0.473,0.9999999999999941,0p85,0.85
0.474,0.9999999999999941,0p85,0.85
0.475,0.9999999999999941,0p85,0.85
0.476,0.9999999999999941,0p85,0.85
0.477,0.9999999999999941,0p85,0.85
0.478,0.9999999999999941,0p85,0.85
0.479,0.9999999999999941,0p85,0.85
0.48,0.9999999999999941,0p85,0.85
0.481,0.9999999999999941,0p85,0.85
0.482,0.9999999999999941,0p85,0.85
0.483,0.9999999999999941,0p85,0.85
0.484,0.9999999999999941,0p85,0.85
0.485,0.9999999999999941,0p85,0.85
0.486,0.9999999999999941,0p85,0.85
0.487,0.9999999999999941,0p85,0.85
0.488,0.9999999999999941,0p85,0.85
0.489,0.9999999999999941,0p85,0.85
0.49,0.9999999999999941,0p85,0.85
0.491,0.9999999999999941,0p85,0.85
0.492,0.9999999999999941,0p85,0.85
0.493,0.9999999999999941,0p85,0.85
0.494,0.9999999999999941,0p85,0.85
0.495,0.9999999999999941,0p85,0.85
0.496,0.9999999999999941,0p85,0.85
0.497,0.9999999999999941,0p85,0.85
0.498,0.9999999999999941,0p85,0.85
0.499,0.9999999999999941,0p85,0.85
0.5,0.9999999999999941,0p85,0.85
0.501,0.9999999999999941,0p85,0.85
0.502,0.9999999999999941,0p85,0.85
0.503,0.9999999999999941,0p85,0.85
0.504,0.9999999999999941,0p85,0.85
0.505,0.9999999999999941,0p85,0.85
0.506,0.9999999999999941,0p85,0.85
0.507,0.9999999999999941,0p85,0.85
0.508,0.9999999999999941,0p85,0.85
0.509,0.9999999999999941,0p85,0.85
0.51,0.9999999999999941,0p85,0.85
0.511,0.9999999999999941,0p85,0.85
0.512,0.9999999999999941,0p85,0.85
0.513,0.9999999999999941,0p85,0.85
0.514,0.9999999999999941,0p85,0.85
0.515,0.9999999999999941,0p85,0.85
0.516,0.9999999999999941,0p85,0.85
0.517,0.9999999999999941,0p85,0.85
0.518,0.9999999999999941,0p85,0.85
0.519,0.9999999999999941,0p85,0.85
0.52,0.9999999999999941,0p85,0.85
0.521,0.9999999999999941,0p85,0.85
0.522,0.9999999999999941,0p85,0.85
0.523,0.9999999999999941,0p85,0.85
0.524,0.9999999999999941,0p85,0.85
0.525,0.9999999999999941,0p85,0.85
0.526,0.9999999999999941,0p85,0.85
0.527,0.9999999999999941,0p85,0.85
0.528,0.9999999999999941,0p85,0.85
0.529,0.9999999999999941,0p85,0.85
0.53,0.9999999999999941,0p85,0.85
0.531,0.9999999999999941,0p85,0.85
0.532,0.9999999999999941,0p85,0.85
0.533,0.9999999999999941,0p85,0.85
0.534,0.9999999999999941,0p85,0.85
0.535,0.9999999999999941,0p85,0.85
0.536,0.9999999999999941,0p85,0.85
0.537,0.9999999999999941,0p85,0.85
0.538,0.9999999999999941,0p85,0.85
0.539,0.9999999999999941,0p85,0.85
0.54,0.9999999999999941,0p85,0.85
0.541,0.9999999999999941,0p85,0.85
0.542,0.9999999999999941,0p85,0.85
0.543,0.9999999999999941,0p85,0.85
0.544,0.9999999999999941,0p85,0.85
0.545,0.9999999999999941,0p85,0.85
0.546,0.9999999999999941,0p85,0.85
0.547,0.9999999999999941,0p85,0.85
0.548,0.9999999999999941,0p85,0.85
0.549,0.9999999999999941,0p85,0.85
0.55,0.9999999999999941,0p85,0.85
0.551,0.9999999999999941,0p85,0.85
0.552,0.9999999999999941,0p85,0.85
0.553,0.9999999999999941,0p85,0.85
0.554,0.9999999999999941,0p85,0.85
0.555,0.9999999999999941,0p85,0.85
0.556,0.9999999999999941,0p85,0.85
0.557,0.9999999999999941,0p85,0.85
0.558,0.9999999999999941,0p85,0.85
0.559,0.9999999999999941,0p85,0.85
0.56,0.9999999999999941,0p85,0.85
0.561,0.9999999999999941,0p85,0.85
0.562,0.9999999999999941,0p85,0.85
0.563,0.9999999999999941,0p85,0.85
0.564,0.9999999999999941,0p85,0.85
0.565,0.9999999999999941,0p85,0.85
0.566,0.9999999999999941,0p85,0.85
0.567,0.9999999999999941,0p85,0.85
0.568,0.9999999999999941,0p85,0.85
0.569,0.9999999999999941,0p85,0.85
0.57,0.9999999999999941,0p85,0.85
0.571,0.9999999999999941,0p85,0.85
0.572,0.9999999999999941,0p85,0.85
0.573,0.9999999999999941,0p85,0.85
0.574,0.9999999999999941,0p85,0.85
0.575,0.9999999999999941,0p85,0.85
0.576,0.9999999999999941,0p85,0.85
0.577,0.9999999999999941,0p85,0.85
0.578,0.9999999999999941,0p85,0.85
0.579,0.9999999999999941,0p85,0.85
0.58,0.9999999999999941,0p85,0.85
0.581,0.9999999999999941,0p85,0.85
0.582,0.9999999999999941,0p85,0.85
0.583,0.9999999999999941,0p85,0.85
0.584,0.9999999999999941,0p85,0.85
0.585,0.9999999999999941,0p85,0.85
0.586,0.9999999999999941,0p85,0.85
0.587,0.9999999999999941,0p85,0.85
0.588,0.9999999999999941,0p85,0.85
0.589,0.9999999999999941,0p85,0.85
0.59,0.9999999999999941,0p85,0.85
0.591,0.9999999999999941,0p85,0.85
0.592,0.9999999999999941,0p85,0.85
0.593,0.9999999999999941,0p85,0.85
0.594,0.9999999999999941,0p85,0.85
0.595,0.9999999999999941,0p85,0.85
0.596,0.9999999999999941,0p85,0.85
0.597,0.9999999999999941,0p85,0.85
0.598,0.9999999999999941,0p85,0.85
0.599,0.9999999999999941,0p85,0.85
0.6,0.9999999999999941,0p85,0.85
0.601,0.9999999999999941,0p85,0.85
0.602,0.9999999999999941,0p85,0.85
0.603,0.9999999999999941,0p85,0.85
0.604,0.9999999999999941,0p85,0.85
0.605,0.9999999999999941,0p85,0.85
0.606,0.9999999999999941,0p85,0.85
0.607,0.9999999999999941,0p85,0.85
0.608,0.9999999999999941,0p85,0.85
0.609,0.9999999999999941,0p85,0.85
0.61,0.9999999999999941,0p85,0.85
0.611,0.9999999999999941,0p85,0.85
0.612,0.9999999999999941,0p85,0.85
0.613,0.9999999999999941,0p85,0.85
0.614,0.9999999999999941,0p85,0.85
0.615,0.9999999999999941,0p85,0.85
0.616,0.9999999999999941,0p85,0.85
0.617,0.9999999999999941,0p85,0.85
0.618,0.9999999999999941,0p85,0.85
0.619,0.9999999999999941,0p85,0.85
0.62,0.9999999999999941,0p85,0.85
0.621,0.9999999999999941,0p85,0.85
0.622,0.9999999999999941,0p85,0.85
0.623,0.9999999999999941,0p85,0.85
0.624,0.9999999999999941,0p85,0.85
0.625,0.9999999999999941,0p85,0.85
0.626,0.9999999999999941,0p85,0.85
0.627,0.9999999999999941,0p85,0.85
0.628,0.9999999999999941,0p85,0.85
0.629,0.9999999999999941,0p85,0.85
0.63,0.9999999999999941,0p85,0.85
0.631,0.9999999999999941,0p85,0.85
0.632,0.9999999999999941,0p85,0.85
0.633,0.9999999999999941,0p85,0.85
0.634,0.9999999999999941,0p85,0.85
0.635,0.9999999999999941,0p85,0.85
0.636,0.9999999999999941,0p85,0.85
0.637,0.9999999999999941,0p85,0.85
0.638,0.9999999999999941,0p85,0.85
0.639,0.9999999999999941,0p85,0.85
0.64,0.9999999999999941,0p85,0.85
0.641,0.9999999999999941,0p85,0.85
0.642,0.9999999999999941,0p85,0.85
0.643,0.9999999999999941,0p85,0.85
0.644,0.9999999999999941,0p85,0.85
0.645,0.9999999999999941,0p85,0.85
0.646,0.9999999999999941,0p85,0.85
0.647,0.9999999999999941,0p85,0.85
0.648,0.9999999999999941,0p85,0.85
0.649,0.9999999999999941,0p85,0.85
0.65,0.9999999999999941,0p85,0.85
0.651,0.9999999999999941,0p85,0.85
0.652,0.9999999999999941,0p85,0.85
0.653,0.9999999999999941,0p85,0.85
0.654,0.9999999999999941,0p85,0.85
0.655,0.9999999999999941,0p85,0.85
0.656,0.9999999999999941,0p85,0.85
0.657,0.9999999999999941,0p85,0.85
0.658,0.9999999999999941,0p85,0.85
0.659,0.9999999999999941,0p85,0.85
0.66,0.9999999999999941,0p85,0.85
0.661,0.9999999999999941,0p85,0.85
0.662,0.9999999999999941,0p85,0.85
0.663,0.9999999999999941,0p85,0.85
0.664,0.9999999999999941,0p85,0.85
0.665,0.9999999999999941,0p85,0.85
